t_s,enc_x_deg,acc_x_deg,enc_y_deg,acc_y_deg,axW,ayW,azW,a_belt,v_belt,cmd_sps_x,cmd_dir_x,cmd_vel_x,steps_x,cmd_sps_y,cmd_dir_y,cmd_vel_y,steps_y,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
6.90627,153.193,-436.641,308.672,-1215.176,0.006,0.019,-0.003,0.019,0.132,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.890,49.071,28.270,0.000,0.000,0.000,0.000
6.92646,153.369,-436.465,308.672,-1215.176,0.004,0.019,-0.001,0.019,0.132,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.911,49.071,28.270,0.000,0.000,0.000,0.000
6.94666,153.193,-436.641,308.672,-1215.176,0.005,0.023,0.000,0.023,0.133,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.931,49.071,28.270,0.000,0.000,0.000,0.000
6.96686,153.193,-436.641,308.672,-1215.176,0.009,0.020,-0.002,0.020,0.133,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.942,49.071,28.270,0.000,0.000,0.000,0.000
6.98705,153.281,-436.553,308.672,-1215.176,0.005,0.022,-0.004,0.022,0.134,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.967,49.071,28.270,0.000,0.000,0.000,0.000
7.00577,153.281,-436.553,308.672,-1215.176,0.006,0.017,-0.001,0.017,0.134,0.0,1,0.0,480,0.0,-1,0.0,-1354,6.976,49.071,28.270,0.000,0.000,0.000,0.000
7.02596,153.193,-436.641,308.672,-1215.176,0.005,0.021,0.002,0.021,0.134,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.006,49.071,28.270,0.000,0.000,0.000,0.000
7.04616,153.281,-436.553,308.672,-1215.176,0.006,0.025,0.006,0.025,0.135,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.028,49.071,28.270,0.000,0.000,0.000,0.000
7.06635,153.281,-436.553,308.672,-1215.176,0.003,0.022,0.004,0.022,0.135,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.050,49.071,28.270,0.000,0.000,0.000,0.000
7.08655,153.281,-436.553,308.584,-1215.264,0.002,0.022,0.003,0.022,0.136,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.071,49.071,28.270,0.000,0.000,0.000,0.000
7.10676,153.281,-436.553,308.672,-1215.176,0.002,0.016,0.000,0.016,0.136,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.086,49.071,28.270,0.000,0.000,0.000,0.000
7.12546,153.369,-436.465,308.672,-1215.176,0.001,0.021,0.000,0.021,0.137,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.095,49.071,28.270,0.000,0.000,0.000,0.000
7.14567,153.369,-436.465,308.672,-1215.176,0.004,0.019,0.003,0.019,0.137,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.120,49.071,28.270,0.000,0.000,0.000,0.000
7.16587,153.281,-436.553,308.672,-1215.176,0.006,0.017,0.004,0.017,0.137,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.146,49.071,28.270,0.000,0.000,0.000,0.000
7.18608,153.281,-436.553,308.672,-1215.176,0.005,0.020,0.001,0.020,0.138,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.169,49.071,28.270,0.000,0.000,0.000,0.000
7.20649,153.281,-436.553,308.672,-1215.176,0.007,0.019,0.002,0.019,0.138,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.184,49.071,28.270,0.000,0.000,0.000,0.000
7.22592,153.193,-436.641,308.672,-1215.176,0.007,0.020,0.001,0.020,0.138,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.205,49.071,28.270,0.000,0.000,0.000,0.000
7.24611,153.369,-436.465,308.672,-1215.176,0.001,0.012,0.000,0.012,0.139,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.225,49.071,28.270,0.000,0.000,0.000,0.000
7.26630,153.193,-436.641,308.672,-1215.176,0.002,0.014,0.002,0.014,0.139,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.238,49.071,28.270,0.000,0.000,0.000,0.000
7.28652,153.281,-436.553,308.760,-1215.088,0.004,0.017,0.000,0.017,0.139,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.269,49.071,28.270,0.000,0.000,0.000,0.000
7.30523,153.369,-436.465,308.672,-1215.176,0.004,0.017,0.002,0.017,0.140,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.290,49.071,28.270,0.000,0.000,0.000,0.000
7.32543,153.281,-436.553,308.672,-1215.176,0.005,0.020,0.001,0.020,0.140,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.300,49.071,28.270,0.000,0.000,0.000,0.000
7.34562,153.281,-436.553,308.760,-1215.088,0.005,0.020,0.000,0.020,0.140,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.331,49.071,28.270,0.000,0.000,0.000,0.000
7.36582,153.281,-436.553,308.584,-1215.264,0.001,0.017,0.003,0.017,0.141,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.340,49.071,28.270,0.000,0.000,0.000,0.000
7.38603,153.369,-436.465,308.672,-1215.176,0.000,0.020,-0.004,0.020,0.141,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.363,49.071,28.270,0.000,0.000,0.000,0.000
7.40622,153.369,-436.465,308.672,-1215.176,0.004,0.017,-0.001,0.017,0.142,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.388,49.071,28.270,0.000,0.000,0.000,0.000
7.42494,153.281,-436.553,308.672,-1215.176,0.005,0.018,0.000,0.018,0.142,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.404,49.071,28.270,0.000,0.000,0.000,0.000
7.44512,153.281,-436.553,308.672,-1215.176,0.002,0.016,-0.001,0.016,0.142,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.416,49.071,28.270,0.000,0.000,0.000,0.000
7.46531,153.281,-436.553,308.672,-1215.176,0.005,0.017,0.000,0.017,0.143,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.443,49.071,28.270,0.000,0.000,0.000,0.000
7.48551,153.369,-436.465,308.672,-1215.176,0.006,0.017,0.001,0.017,0.143,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.469,49.071,28.270,0.000,0.000,0.000,0.000
7.50572,153.281,-436.553,308.672,-1215.176,0.005,0.017,0.004,0.017,0.143,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.491,49.071,28.270,0.000,0.000,0.000,0.000
7.52590,153.281,-436.553,308.672,-1215.176,0.005,0.016,0.002,0.016,0.144,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.507,49.071,28.270,0.000,0.000,0.000,0.000
7.54611,153.369,-436.465,308.672,-1215.176,0.003,0.016,0.001,0.016,0.144,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.531,49.071,28.270,0.000,0.000,0.000,0.000
7.56481,153.281,-436.553,308.672,-1215.176,0.003,0.017,0.005,0.017,0.144,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.547,49.071,28.270,0.000,0.000,0.000,0.000
7.58501,153.281,-436.553,308.672,-1215.176,0.005,0.015,0.001,0.015,0.145,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.558,49.071,28.270,0.000,0.000,0.000,0.000
7.61304,153.193,-436.641,308.672,-1215.176,0.000,0.016,0.000,0.016,0.145,0.0,1,0.0,480,0.0,-1,0.0,-1354,7.581,49.071,28.270,0.000,0.000,0.000,0.000
7.65481,167.783,-422.051,316.582,-1207.266,0.132,-0.373,0.021,-0.373,0.137,0.0,1,0.0,466,0.0,-1,0.0,-1345,7.638,49.071,28.270,0.000,0.000,0.000,0.000
7.67501,168.047,-421.787,316.758,-1207.090,-0.241,-0.137,0.137,-0.137,0.145,0.0,1,0.0,466,0.0,-1,0.0,-1345,7.658,49.071,28.270,0.000,0.000,0.000,0.000
7.69521,168.135,-421.699,316.758,-1207.090,-0.022,0.272,-0.071,0.272,0.150,0.0,1,0.0,466,0.0,-1,0.0,-1345,7.671,49.228,28.421,0.156,0.151,11.415,11.038
7.71541,162.334,-427.500,316.846,-1207.002,-0.159,0.734,-0.052,0.734,0.158,178.5,1,178.5,471,0.0,1,0.0,-1345,7.690,45.536,30.263,1.561,-1.186,142.098,-108.051
7.73560,155.918,-433.916,316.846,-1207.002,-0.221,0.652,0.072,0.652,0.170,170.4,1,170.4,477,0.0,1,0.0,-1345,7.717,45.741,30.070,2.031,1.047,198.376,102.307
7.75579,149.854,-439.980,316.758,-1207.090,-0.112,0.702,0.020,0.702,0.183,194.3,1,194.3,483,0.0,-1,0.0,-1345,7.740,45.142,29.053,0.894,1.070,83.974,100.545
7.77451,144.492,-445.342,316.670,-1207.178,-0.021,0.588,-0.013,0.588,0.194,185.5,1,185.5,488,0.0,-1,0.0,-1345,7.751,45.362,28.541,0.219,-0.512,19.693,-45.904
7.79469,138.428,-451.406,316.758,-1207.090,-0.038,0.712,-0.001,0.712,0.208,167.4,1,167.4,494,0.0,-1,0.0,-1345,7.769,45.816,28.541,0.454,0.000,22.188,0.000
7.81489,132.715,-457.119,316.758,-1207.090,0.054,0.743,-0.050,0.743,0.226,139.1,1,139.1,500,0.0,-1,0.0,-1345,7.790,46.523,28.584,0.144,0.275,12.747,24.400
7.83507,129.287,-460.547,316.846,-1207.002,0.003,0.715,-0.032,0.715,0.241,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.812,47.123,28.416,0.600,-0.168,32.795,-9.138
7.85527,129.375,-460.459,316.758,-1207.090,0.010,0.289,-0.054,0.289,0.247,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.836,47.901,28.208,0.604,-0.094,58.704,-9.151
7.87545,129.287,-460.547,316.758,-1207.090,-0.010,0.148,-0.034,0.148,0.249,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.860,48.636,28.567,0.998,0.146,80.072,11.748
7.89418,129.375,-460.459,316.758,-1207.090,-0.039,0.051,-0.017,0.051,0.250,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.872,47.880,28.740,-0.756,0.174,-56.890,13.047
7.91436,129.375,-460.459,316.758,-1207.090,-0.047,0.000,0.001,0.000,0.251,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.894,47.922,28.740,-0.549,0.000,-49.514,0.000
7.93456,129.287,-460.547,316.758,-1207.090,-0.028,-0.029,-0.015,-0.029,0.250,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.905,48.121,28.740,0.199,0.000,15.838,0.000
7.95476,129.287,-460.547,316.846,-1207.002,-0.016,-0.044,-0.006,-0.044,0.250,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.933,48.054,28.740,0.000,0.000,0.000,0.000
7.97494,129.287,-460.547,316.846,-1207.002,0.000,-0.059,-0.002,-0.059,0.249,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.957,48.151,28.835,0.000,-0.071,0.000,-4.921
7.99514,129.463,-460.371,316.758,-1207.090,0.006,-0.051,-0.010,-0.051,0.248,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.971,48.266,28.835,0.113,0.000,8.378,0.000
8.01549,129.375,-460.459,316.758,-1207.090,0.010,-0.031,-0.004,-0.031,0.247,0.0,1,0.0,504,0.0,-1,0.0,-1345,7.995,48.163,28.899,-0.102,0.064,-4.584,2.863
8.03486,129.375,-460.459,316.758,-1207.090,-0.002,-0.029,0.002,-0.029,0.246,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.015,48.163,28.827,0.000,0.000,0.000,0.000
8.05506,129.287,-460.547,316.758,-1207.090,-0.011,-0.031,-0.001,-0.031,0.246,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.025,48.163,28.827,0.000,0.000,0.000,0.000
8.07524,129.287,-460.547,316.846,-1207.002,-0.011,-0.046,-0.004,-0.046,0.245,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.059,48.163,28.827,0.000,0.000,0.000,0.000
8.09396,129.375,-460.459,316.758,-1207.090,-0.001,-0.059,-0.006,-0.059,0.244,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.073,48.163,28.827,0.000,0.000,0.000,0.000
8.11415,129.287,-460.547,316.758,-1207.090,0.008,-0.057,-0.009,-0.057,0.242,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.097,48.163,28.827,0.000,0.000,0.000,0.000
8.13435,129.375,-460.459,316.846,-1207.002,0.009,-0.051,-0.002,-0.051,0.241,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.106,48.163,28.827,0.000,0.000,0.000,0.000
8.15456,129.463,-460.371,316.758,-1207.090,0.004,-0.037,-0.005,-0.037,0.241,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.136,48.163,28.827,0.000,0.000,0.000,0.000
8.17474,129.375,-460.459,316.758,-1207.090,-0.002,-0.035,-0.001,-0.035,0.240,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.157,48.163,28.827,0.000,0.000,0.000,0.000
8.19494,129.375,-460.459,316.758,-1207.090,-0.008,-0.035,-0.001,-0.035,0.239,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.179,48.163,28.827,0.000,0.000,0.000,0.000
8.21367,129.375,-460.459,316.758,-1207.090,-0.008,-0.040,-0.004,-0.040,0.238,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.190,48.163,28.827,0.000,0.000,0.000,0.000
8.23386,129.287,-460.547,316.758,-1207.090,-0.007,-0.041,-0.001,-0.041,0.238,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.217,48.163,28.827,0.000,0.000,0.000,0.000
8.25406,129.375,-460.459,316.758,-1207.090,-0.003,-0.039,0.000,-0.039,0.237,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.238,48.163,28.827,0.000,0.000,0.000,0.000
8.27426,129.375,-460.459,316.758,-1207.090,0.000,-0.034,-0.002,-0.034,0.236,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.253,48.163,28.827,0.000,0.000,0.000,0.000
8.29445,129.287,-460.547,316.846,-1207.002,0.001,-0.024,-0.001,-0.024,0.236,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.278,48.163,28.827,0.000,0.000,0.000,0.000
8.31465,129.287,-460.547,316.758,-1207.090,0.004,-0.016,0.000,-0.016,0.235,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.298,48.163,28.827,0.000,0.000,0.000,0.000
8.33485,129.375,-460.459,316.758,-1207.090,0.003,-0.019,-0.004,-0.019,0.235,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.308,48.163,28.827,0.000,0.000,0.000,0.000
8.35357,129.375,-460.459,316.758,-1207.090,0.003,-0.028,0.004,-0.028,0.234,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.338,48.163,28.827,0.000,0.000,0.000,0.000
8.37376,129.375,-460.459,316.846,-1207.002,-0.002,-0.034,0.001,-0.034,0.234,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.349,48.163,28.827,0.000,0.000,0.000,0.000
8.39395,129.375,-460.459,316.758,-1207.090,-0.006,-0.037,-0.006,-0.037,0.233,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.379,48.163,28.827,0.000,0.000,0.000,0.000
8.41432,129.375,-460.459,316.846,-1207.002,-0.006,-0.029,-0.003,-0.029,0.232,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.397,48.163,28.827,0.000,0.000,0.000,0.000
8.43376,129.375,-460.459,316.846,-1207.002,-0.005,-0.022,0.000,-0.022,0.232,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.405,48.163,28.827,0.000,0.000,0.000,0.000
8.45396,129.287,-460.547,316.758,-1207.090,-0.004,-0.020,0.002,-0.020,0.231,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.429,48.163,28.827,0.000,0.000,0.000,0.000
8.47415,129.375,-460.459,316.758,-1207.090,0.002,-0.022,0.000,-0.022,0.231,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.456,48.163,28.827,0.000,0.000,0.000,0.000
8.49434,129.375,-460.459,316.758,-1207.090,0.008,-0.026,-0.002,-0.026,0.231,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.472,48.163,28.827,0.000,0.000,0.000,0.000
8.51455,129.375,-460.459,316.758,-1207.090,0.012,-0.038,-0.003,-0.038,0.230,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.496,48.163,28.827,0.000,0.000,0.000,0.000
8.53325,129.463,-460.371,316.758,-1207.090,0.011,-0.034,0.000,-0.034,0.229,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.516,48.163,28.827,0.000,0.000,0.000,0.000
8.55346,129.375,-460.459,316.846,-1207.002,0.002,-0.028,-0.002,-0.028,0.229,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.530,48.163,28.827,0.000,0.000,0.000,0.000
8.57366,129.287,-460.547,316.758,-1207.090,-0.003,-0.020,0.000,-0.020,0.228,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.553,48.163,28.827,0.000,0.000,0.000,0.000
8.59385,129.375,-460.459,316.758,-1207.090,-0.008,-0.012,0.004,-0.012,0.228,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.575,48.163,28.827,0.000,0.000,0.000,0.000
8.61404,129.463,-460.371,316.758,-1207.090,-0.006,-0.017,0.002,-0.017,0.228,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.586,48.163,28.827,0.000,0.000,0.000,0.000
8.63425,129.287,-460.547,316.758,-1207.090,0.004,-0.022,-0.002,-0.022,0.227,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.609,48.163,28.827,0.000,0.000,0.000,0.000
8.65295,129.375,-460.459,316.758,-1207.090,0.008,-0.026,-0.004,-0.026,0.227,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.629,48.163,28.827,0.000,0.000,0.000,0.000
8.67316,129.287,-460.547,316.846,-1207.002,0.011,-0.025,-0.003,-0.025,0.226,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.651,48.163,28.827,0.000,0.000,0.000,0.000
8.69334,129.287,-460.547,316.846,-1207.002,0.010,-0.021,-0.001,-0.021,0.226,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.663,48.163,28.827,0.000,0.000,0.000,0.000
8.71355,129.287,-460.547,316.846,-1207.002,0.005,-0.014,-0.001,-0.014,0.225,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.692,48.163,28.827,0.000,0.000,0.000,0.000
8.73373,129.287,-460.547,316.758,-1207.090,-0.001,-0.011,0.002,-0.011,0.225,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.715,48.163,28.827,0.000,0.000,0.000,0.000
8.75393,129.287,-460.547,316.758,-1207.090,-0.004,-0.013,0.000,-0.013,0.225,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.725,48.163,28.827,0.000,0.000,0.000,0.000
8.77264,129.287,-460.547,316.758,-1207.090,-0.004,-0.018,0.002,-0.018,0.225,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.759,48.163,28.827,0.000,0.000,0.000,0.000
8.79284,129.375,-460.459,316.758,-1207.090,0.001,-0.023,0.004,-0.023,0.224,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.770,48.163,28.827,0.000,0.000,0.000,0.000
8.81323,129.375,-460.459,316.846,-1207.002,0.002,-0.026,-0.001,-0.026,0.224,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.793,48.163,28.827,0.000,0.000,0.000,0.000
8.83266,129.375,-460.459,316.758,-1207.090,0.005,-0.017,-0.002,-0.017,0.223,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.797,48.163,28.827,0.000,0.000,0.000,0.000
8.85286,129.375,-460.459,316.846,-1207.002,0.007,-0.011,0.000,-0.011,0.223,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.831,48.163,28.827,0.000,0.000,0.000,0.000
8.87304,129.463,-460.371,316.758,-1207.090,0.003,-0.010,-0.002,-0.010,0.223,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.850,48.163,28.827,0.000,0.000,0.000,0.000
8.89324,129.287,-460.547,316.758,-1207.090,-0.002,-0.009,-0.001,-0.009,0.223,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.871,48.163,28.827,0.000,0.000,0.000,0.000
8.91343,129.463,-460.371,316.758,-1207.090,-0.003,-0.012,0.000,-0.012,0.222,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.898,48.163,28.827,0.000,0.000,0.000,0.000
8.93363,129.375,-460.459,316.758,-1207.090,-0.008,-0.016,0.002,-0.016,0.222,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.907,48.163,28.827,0.000,0.000,0.000,0.000
8.95381,129.375,-460.459,316.758,-1207.090,-0.005,-0.016,0.003,-0.016,0.222,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.933,48.163,28.827,0.000,0.000,0.000,0.000
8.97252,129.375,-460.459,316.758,-1207.090,-0.004,-0.014,0.002,-0.014,0.222,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.956,48.163,28.827,0.000,0.000,0.000,0.000
8.99272,129.375,-460.459,316.758,-1207.090,0.005,-0.010,0.000,-0.010,0.221,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.978,48.163,28.827,0.000,0.000,0.000,0.000
9.01292,129.375,-460.459,316.758,-1207.090,0.005,-0.007,0.000,-0.007,0.221,0.0,1,0.0,504,0.0,-1,0.0,-1345,8.989,48.163,28.827,0.000,0.000,0.000,0.000
9.03311,129.287,-460.547,316.758,-1207.090,0.005,-0.007,-0.001,-0.007,0.221,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.018,48.163,28.827,0.000,0.000,0.000,0.000
9.05331,129.287,-460.547,316.846,-1207.002,0.005,-0.011,0.001,-0.011,0.221,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.030,48.163,28.827,0.000,0.000,0.000,0.000
9.07352,129.287,-460.547,316.758,-1207.090,0.002,-0.014,0.000,-0.014,0.221,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.055,48.163,28.827,0.000,0.000,0.000,0.000
9.09223,129.375,-460.459,316.758,-1207.090,0.002,-0.016,0.001,-0.016,0.220,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.077,48.163,28.827,0.000,0.000,0.000,0.000
9.11243,129.375,-460.459,316.758,-1207.090,-0.002,-0.013,-0.004,-0.013,0.220,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.087,48.163,28.827,0.000,0.000,0.000,0.000
9.13263,129.463,-460.371,316.758,-1207.090,-0.003,-0.012,-0.002,-0.012,0.220,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.112,48.163,28.827,0.000,0.000,0.000,0.000
9.15281,129.287,-460.547,316.846,-1207.002,0.000,-0.010,-0.001,-0.010,0.220,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.139,48.163,28.827,0.000,0.000,0.000,0.000
9.17300,129.287,-460.547,316.846,-1207.002,0.007,-0.010,-0.002,-0.010,0.219,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.156,48.163,28.827,0.000,0.000,0.000,0.000
9.19320,129.375,-460.459,316.758,-1207.090,0.007,-0.013,0.001,-0.013,0.219,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.181,48.163,28.827,0.000,0.000,0.000,0.000
9.21362,129.375,-460.459,316.846,-1207.002,0.007,-0.010,0.007,-0.010,0.219,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.190,48.163,28.827,0.000,0.000,0.000,0.000
9.23304,129.287,-460.547,316.758,-1207.090,0.006,-0.007,0.002,-0.007,0.219,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.212,48.163,28.827,0.000,0.000,0.000,0.000
9.25322,129.375,-460.459,316.758,-1207.090,0.002,-0.010,0.000,-0.010,0.219,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.237,48.163,28.827,0.000,0.000,0.000,0.000
9.27194,129.287,-460.547,316.758,-1207.090,-0.001,-0.004,0.000,-0.004,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.248,48.163,28.827,0.000,0.000,0.000,0.000
9.29214,129.287,-460.547,316.846,-1207.002,0.000,-0.007,0.001,-0.007,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.271,48.163,28.827,0.000,0.000,0.000,0.000
9.31234,129.287,-460.547,316.758,-1207.090,0.004,-0.011,0.002,-0.011,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.292,48.163,28.827,0.000,0.000,0.000,0.000
9.33254,129.375,-460.459,316.758,-1207.090,0.008,-0.010,0.001,-0.010,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.309,48.163,28.827,0.000,0.000,0.000,0.000
9.35272,129.375,-460.459,316.758,-1207.090,0.008,-0.010,0.002,-0.010,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.336,48.163,28.827,0.000,0.000,0.000,0.000
9.37293,129.375,-460.459,316.758,-1207.090,0.007,-0.010,0.002,-0.010,0.218,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.356,48.163,28.827,0.000,0.000,0.000,0.000
9.39165,129.375,-460.459,316.758,-1207.090,0.002,-0.005,0.005,-0.005,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.364,48.163,28.827,0.000,0.000,0.000,0.000
9.41185,129.375,-460.459,316.758,-1207.090,0.004,-0.006,0.002,-0.006,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.386,48.163,28.827,0.000,0.000,0.000,0.000
9.43204,129.375,-460.459,316.758,-1207.090,0.002,-0.003,0.001,-0.003,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.419,48.163,28.827,0.000,0.000,0.000,0.000
9.45224,129.287,-460.547,316.758,-1207.090,0.000,-0.002,0.001,-0.002,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.429,48.163,28.827,0.000,0.000,0.000,0.000
9.47244,129.375,-460.459,316.846,-1207.002,-0.001,-0.007,-0.001,-0.007,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.452,48.163,28.827,0.000,0.000,0.000,0.000
9.49262,129.287,-460.547,316.758,-1207.090,0.000,-0.005,-0.004,-0.005,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.472,48.163,28.827,0.000,0.000,0.000,0.000
9.51283,129.287,-460.547,316.758,-1207.090,-0.001,-0.002,0.000,-0.002,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.498,48.163,28.827,0.000,0.000,0.000,0.000
9.53155,129.287,-460.547,316.758,-1207.090,0.003,-0.003,0.002,-0.003,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.511,48.163,28.827,0.000,0.000,0.000,0.000
9.55176,129.375,-460.459,316.758,-1207.090,0.004,-0.002,0.000,-0.002,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.531,48.163,28.827,0.000,0.000,0.000,0.000
9.57195,129.375,-460.459,316.758,-1207.090,0.005,0.000,0.001,0.000,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.556,48.163,28.827,0.000,0.000,0.000,0.000
9.59215,129.287,-460.547,316.758,-1207.090,0.000,0.000,0.003,0.000,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.577,48.163,28.827,0.000,0.000,0.000,0.000
9.61336,129.375,-460.459,316.758,-1207.090,-0.001,-0.003,0.003,-0.003,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.588,48.163,28.827,0.000,0.000,0.000,0.000
9.63269,129.375,-460.459,316.758,-1207.090,-0.001,-0.001,0.004,-0.001,0.217,0.0,1,0.0,504,0.0,-1,0.0,-1345,9.615,48.163,28.827,0.000,0.000,0.000,0.000
