t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.211391,337.9395,-107.4902,0,0.0000,0.007781,0.029191,0.007183,0.007781,-0.001197,0.00,1,0.00,1.151541,6.403,1.419,0.000,0.000,0.000,0.000
1.221490,337.9395,-107.4902,0,0.0000,0.010175,0.029294,0.013168,0.010175,0.001197,0.00,1,0.00,1.151541,6.403,1.419,0.000,0.000,0.000,0.000
1.231328,338.0273,-107.4023,0,0.0000,0.017358,0.029465,0.016759,0.017358,0.000000,0.00,1,0.00,1.151541,6.403,1.419,0.000,0.000,0.000,0.000
1.241450,338.0273,-107.4023,0,0.0000,0.018555,0.029653,0.019752,0.018555,-0.003591,0.00,1,0.00,1.211391,6.403,1.419,0.000,0.000,0.000,0.000
1.251418,337.9395,-107.4902,0,0.0000,0.020949,0.029861,0.020949,0.020949,-0.002993,0.00,1,0.00,1.211391,6.403,1.419,0.000,0.000,0.000,0.000
1.261388,338.0273,-107.4023,0,0.0000,0.022146,0.030082,0.017957,0.022146,-0.004788,0.00,1,0.00,1.211391,6.403,1.419,0.000,0.000,0.000,0.000
1.271379,338.0273,-107.4023,0,0.0000,0.020949,0.030292,0.014964,0.020949,-0.005986,0.00,1,0.00,1.231328,6.403,1.419,0.000,0.000,0.000,0.000
1.281370,337.9395,-107.4902,0,0.0000,0.019752,0.030489,0.011971,0.019752,-0.001796,0.00,1,0.00,1.261388,6.403,1.419,0.000,0.000,0.000,0.000
1.291340,338.0273,-107.4023,0,0.0000,0.016759,0.030656,0.005387,0.016759,0.002394,0.00,1,0.00,1.261388,6.403,1.419,0.000,0.000,0.000,0.000
1.301324,337.9395,-107.4902,0,0.0000,0.012570,0.030781,0.000599,0.012570,0.002394,0.00,1,0.00,1.271379,6.403,1.419,0.000,0.000,0.000,0.000
1.311319,337.9395,-107.4902,0,0.0000,0.008380,0.030865,0.000000,0.008380,0.005387,0.00,1,0.00,1.281370,6.403,1.419,0.000,0.000,0.000,0.000
1.321286,337.9395,-107.4902,0,0.0000,0.004788,0.030913,0.000000,0.004788,0.005986,0.00,1,0.00,1.281370,6.403,1.419,0.000,0.000,0.000,0.000
1.331277,337.9395,-107.4902,0,0.0000,0.001796,0.030931,-0.002394,0.001796,0.002394,0.00,1,0.00,1.301324,6.403,1.419,0.000,0.000,0.000,0.000
1.341258,338.0273,-107.4023,0,0.0000,0.001197,0.030943,-0.001796,0.001197,0.004788,0.00,1,0.00,1.301324,6.403,1.419,0.000,0.000,0.000,0.000
1.351240,337.9395,-107.4902,0,0.0000,0.002993,0.030973,0.002993,0.002993,0.007183,0.00,1,0.00,1.321286,6.403,1.419,0.000,0.000,0.000,0.000
1.361230,337.9395,-107.4902,0,0.0000,0.003591,0.031009,0.007781,0.003591,0.004190,0.00,1,0.00,1.341258,6.403,1.419,0.000,0.000,0.000,0.000
1.371219,337.9395,-107.4902,0,0.0000,0.005986,0.031068,0.012570,0.005986,0.004788,0.00,1,0.00,1.351240,6.403,1.419,0.000,0.000,0.000,0.000
1.381190,337.9395,-107.4902,0,0.0000,0.010175,0.031170,0.013168,0.010175,0.006584,0.00,1,0.00,1.351240,6.403,1.419,0.000,0.000,0.000,0.000
1.391176,338.0273,-107.4023,0,0.0000,0.013168,0.031301,0.014964,0.013168,0.004788,0.00,1,0.00,1.361230,6.403,1.419,0.000,0.000,0.000,0.000
1.401167,337.9395,-107.4902,0,0.0000,0.016759,0.031469,0.016161,0.016759,0.002993,0.00,1,0.00,1.381190,6.403,1.419,0.000,0.000,0.000,0.000
1.411135,337.9395,-107.4902,0,0.0000,0.019752,0.031666,0.017957,0.019752,0.001197,0.00,1,0.00,1.381190,6.403,1.419,0.000,0.000,0.000,0.000
