t_s,enc_as5600_deg,acc_as5600_deg,clar_counts,clar_deg,cmd_sps,cmd_dir,cmd_vel
0.065278,263.1445,-0.087891,0,0.0000,0.00,1,0.00
0.066278,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.067279,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.068279,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.069279,263.1445,-0.087891,0,0.0000,0.00,1,0.00
0.070279,263.1445,-0.087891,0,0.0000,0.00,1,0.00
0.071280,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.072281,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.073282,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.074283,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.075283,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.076283,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.077283,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.078284,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.079285,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.080286,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.081286,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.082286,263.1445,-0.087891,0,0.0000,0.00,1,0.00
0.083286,263.1445,-0.087891,0,0.0000,0.00,1,0.00
0.084287,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.085288,263.2324,0.000000,0,0.0000,0.00,1,0.00
0.086289,263.1445,-0.087891,0,0.0000,0.00,1,0.00
