t_s,input_rad_s,v_fused_m_s,x_fused_m,x_fused_mm,accumulated_rad
12.40014,-9.236282401553993,-0.041525793096275514,-0.002377067323664283,-2.3770673236642827,-0.9786759247633003
12.42007,-9.236282401553993,-0.04025489022566333,-0.003433659792393509,-3.4336597923935086,-1.1535579158131322
12.44,-9.236282401553993,-0.04088151074511439,-0.0046148095140637795,-4.614809514063779,-1.331494233053954
12.45994,-9.236282401553993,-0.04759664777915356,-0.005613451346396668,-5.613451346396667,-1.5094305502947758
12.47016,-9.236282401553993,-0.05106348380208307,-0.006156373053641255,-6.156373053641255,-1.5937997663361818
12.48026,-9.236282401553993,-0.05236679575584835,-0.006732935154747866,-6.732935154747866,-1.693510426502618
12.50019,-9.236282401553993,-0.0501000252645613,-0.007574645141831374,-7.5746451418313745,-1.8714641970359598
12.52013,-9.236282401553993,-0.04853704204196127,-0.008270639013748844,-8.270639013748843,-2.0402026291187716
12.54006,0.0,-0.018866368012206664,-0.008886801094246518,-8.886801094246518,-2.1414317257344426
12.55999,0.0,-0.007983330877850078,-0.009410167328009141,-9.410167328009141,-2.1429676154761976
12.57993,0.0,-0.0035158926412652714,-0.010122088329338912,-10.122088329338911,-2.1414317257344426
12.59986,0.0,-0.0016043112217773961,-0.011042799277451103,-11.042799277451103,-2.1414317257344426
12.61979,0.0,-0.0014881318005155381,-0.011658972913933937,-11.658972913933937,-2.1429676154761976
12.63973,0.0,-0.0026541654872568278,-0.011921668960963385,-11.921668960963386,-2.1429676154761976
12.65111,0.0,-0.0036722982073567672,-0.012142395542381668,-12.142395542381667,-2.1414317257344426
12.66904,0.0,-0.0039976629821459435,-0.012185754194141571,-12.185754194141571,-2.1429676154761976
12.67944,0.0,-0.004086415939690011,-0.012250092911843508,-12.250092911843508,-2.1414317257344426
12.68984,0.0,0.0,-0.01223062873643352,-12.23062873643352,-2.1414317257344426
12.70977,0.0,0.0,-0.012218950231187528,-12.218950231187529,-2.1414317257344426
12.7297,0.0,0.00012440975128500203,-0.012210455436234068,-12.210455436234069,-2.1414317257344426
12.74964,0.0,-5.66771476363826e-05,-0.012207524336462178,-12.207524336462178,-2.1414317257344426
12.76957,0.0,0.0,-0.012205087591204724,-12.205087591204723,-2.1414317257344426
12.7895,0.0,0.0,-0.01220362554405025,-12.20362554405025,-2.1414317257344426
12.80944,0.0,0.00025229320860901185,-0.012199729879809768,-12.199729879809768,-2.1414317257344426
12.82928,10.80707872834889,0.020348207792909266,-0.011958185851646482,-11.958185851646482,-2.0248611849937417
12.84922,10.80707872834889,0.033121749632361745,-0.011659215887713728,-11.659215887713728,-1.8515150836856646
12.86915,10.80707872834889,0.03786952829836058,-0.011423258702563888,-11.423258702563889,-1.6735787664448425
12.87955,10.80707872834889,0.04103873225074612,-0.011478446521621078,-11.478446521621077,-1.5769398857619168
12.89948,10.80707872834889,0.04092026890192206,-0.010961939812686727,-10.961939812686728,-1.398986115228575
12.91943,10.80707872834889,0.04011973562284213,-0.010163299377346911,-10.163299377346911,-1.2179780185042428
12.93935,10.80707872834889,0.03973962086948393,-0.009577718103827865,-9.577718103827866,-1.0431134807469309
12.9593,10.80707872834889,0.03845950560409972,-0.008738496660369036,-8.738496660369035,-0.8743750486641192
12.97922,10.80707872834889,0.03848648098857821,-0.007825905225608139,-7.825905225608139,-0.7117627222558075
12.99916,10.80707872834889,0.04032052095207836,-0.006809296876502318,-6.809296876502318,-0.5568298445562709
13.00957,10.80707872834889,0.04252732380279522,-0.006416100915237226,-6.416100915237227,-0.48473029315638516
13.02921,15.173892516838702,0.0430242218407074,-0.005515425355402215,-5.515425355402215,-0.33440508468211355
13.04914,15.173892516838702,0.042760755578962,-0.004491466967537362,-4.491466967537362,-0.19020598188234203
13.06907,15.173892516838702,0.04049428352901299,-0.0036622594262332355,-3.6622594262332355,-0.05215043804959057
13.08901,15.173892516838702,0.04591848720979653,-0.002625031991786488,-2.625031991786488,0.08897688526667091
13.10894,15.173892516838702,0.04888985018789334,-0.001678978544237594,-1.678978544237594,0.2285683188411774
13.12887,15.173892516838702,0.04451943799737847,-0.0006192541566259458,-0.6192541566259457,0.3681597524156839
13.14881,15.173892516838702,0.050210723031353544,0.0005781132810231749,0.5781132810231749,0.5138772916646904
13.16874,15.173892516838702,0.04928767418597706,0.0014387303224281738,1.4387303224281738,0.664219953431482
13.18867,-14.90685714128357,0.047727963081470946,0.0025180239963028665,2.5180239963028663,0.7700567192724181
13.20861,-14.90685714128357,0.019129590392250536,0.0034239204951531234,3.4239204951531232,0.6059259564148713
13.22854,-14.90685714128357,-0.0005989067876087596,0.0038710081215048158,3.8710081215048158,0.45865507413158985
13.24847,-14.90685714128357,-0.015676292247711183,0.004475403455268347,4.475403455268347,0.3144734246243383
13.26841,-14.90685714128357,-0.018639091295582867,0.005142139163025145,5.142139163025145,0.17181021156632179
13.27881,-14.90685714128357,-0.017151699318888894,0.0047974218500490265,4.797421850049027,0.09817477042468103
