t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
0.28169,255.762,0.000,0,0.000,0.007,0.009,0.010,0.007,0.010,0.0,1,0.0,0.268,0.00,0.00,0.00,0.00,0.000.00
0.29192,255.850,0.088,0,0.000,0.007,0.009,0.011,0.007,0.008,0.0,1,0.0,0.274,0.00,0.00,0.00,0.00,0.000.00
0.30197,255.762,0.000,0,0.000,0.006,0.009,0.008,0.006,0.005,0.0,1,0.0,0.274,0.00,0.00,0.00,0.00,0.000.00
0.32156,255.762,0.000,0,0.000,0.007,0.009,0.004,0.007,0.008,0.0,1,0.0,0.296,0.00,0.00,0.00,0.00,0.000.00
0.33161,255.762,0.000,0,0.000,0.006,0.009,0.003,0.006,0.013,0.0,1,0.0,0.311,0.00,0.00,0.00,0.00,0.000.00
0.34184,255.850,0.088,0,0.000,0.008,0.009,0.003,0.008,0.011,0.0,1,0.0,0.325,0.00,0.00,0.00,0.00,0.000.00
0.36125,255.762,0.000,0,0.000,0.005,0.009,0.008,0.005,0.011,0.0,1,0.0,0.336,0.00,0.00,0.00,0.00,0.000.00
0.37148,255.762,0.000,0,0.000,0.006,0.009,0.008,0.006,0.013,0.0,1,0.0,0.347,0.00,0.00,0.00,0.00,0.000.00
0.38153,255.762,0.000,0,0.000,0.008,0.009,0.006,0.008,0.014,0.0,1,0.0,0.358,0.00,0.00,0.00,0.00,0.000.00
0.39167,255.762,0.000,0,0.000,0.008,0.009,0.005,0.008,0.011,0.0,1,0.0,0.370,0.00,0.00,0.00,0.00,0.000.00
0.41126,255.850,0.088,0,0.000,0.009,0.010,0.004,0.009,0.006,0.0,1,0.0,0.383,0.00,0.00,0.00,0.00,0.000.00
0.42131,255.762,0.000,0,0.000,0.009,0.010,0.008,0.009,0.010,0.0,1,0.0,0.398,0.00,0.00,0.00,0.00,0.000.00
0.43154,255.850,0.088,0,0.000,0.008,0.010,0.007,0.008,0.009,0.0,1,0.0,0.410,0.00,0.00,0.00,0.00,0.000.00
0.44159,255.850,0.088,0,0.000,0.011,0.010,0.007,0.011,0.010,0.0,1,0.0,0.423,0.00,0.00,0.00,0.00,0.000.00
0.46118,255.762,0.000,0,0.000,0.010,0.010,0.004,0.010,0.008,0.0,1,0.0,0.436,0.00,0.00,0.00,0.00,0.000.00
0.47123,255.762,0.000,0,0.000,0.010,0.010,0.005,0.010,0.008,0.0,1,0.0,0.453,0.00,0.00,0.00,0.00,0.000.00
