t_s,enc_as5600_deg,acc_deg,clar_counts,clar_deg,a_belt,a_rod,v_belt,axW,ayW,azW,cmd_sps,cmd_dir,cmd_vel,cam_t_s,cam_x_mm,cam_y_mm,cam_dx_mm,cam_dy_mm,cam_vx_mm,cam_vy_mm
1.55789,81.914,47.285,0,0.000,0.010,0.016,0.025,0.029,0.010,0.016,664.0,1,664.0,1.530,0.00,-0.28,0.00,-0.12,0.00-6.57
1.57748,90.615,55.986,0,0.000,0.016,0.045,0.025,0.042,0.016,0.045,664.0,1,664.0,1.554,0.00,-0.49,0.00,-0.15,0.00-12.71
1.58754,94.922,60.293,0,0.000,-0.007,-0.020,0.025,0.000,-0.007,-0.020,664.0,1,664.0,1.554,0.00,-0.49,0.00,-0.15,0.00-12.71
1.59776,99.404,64.775,0,0.000,-0.004,0.012,0.025,0.008,-0.004,0.012,664.0,1,664.0,1.570,0.00,-0.55,0.00,-0.06,0.00-4.00
1.60781,103.799,69.170,0,0.000,0.014,0.009,0.025,-0.014,0.014,0.009,664.0,1,664.0,1.582,0.00,-0.63,0.00,-0.08,0.00-5.71
1.61849,108.457,73.828,0,0.000,0.028,0.012,0.026,-0.001,0.028,0.012,664.0,1,664.0,1.595,0.00,-0.71,0.00,-0.08,0.00-5.73
1.63727,116.895,82.266,0,0.000,-0.004,0.027,0.026,0.011,-0.004,0.027,664.0,1,664.0,1.609,0.00,-0.78,0.00,-0.07,0.00-7.15
1.64732,121.377,86.748,0,0.000,0.013,-0.010,0.026,-0.028,0.013,-0.010,664.0,1,664.0,1.625,0.00,-0.87,0.00,-0.09,0.00-6.58
1.65755,126.035,91.406,0,0.000,0.016,0.018,0.026,-0.001,0.016,0.018,664.0,1,664.0,1.633,0.00,-0.96,0.00,-0.09,0.00-8.35
1.66760,130.518,95.889,0,0.000,0.003,-0.006,0.026,0.014,0.003,-0.006,664.0,1,664.0,1.646,0.00,-1.06,0.00,-0.10,0.00-6.56
1.68719,139.219,104.590,0,0.000,0.007,0.013,0.026,-0.004,0.007,0.013,664.0,1,664.0,1.659,0.00,-1.16,0.00,-0.10,0.00-7.89
1.69724,144.053,109.424,0,0.000,0.012,0.047,0.026,0.029,0.012,0.047,664.0,1,664.0,1.675,0.00,-1.29,0.00,-0.13,0.00-9.07
1.70748,148.535,113.906,0,0.000,-0.002,-0.007,0.026,0.011,-0.002,-0.007,664.0,1,664.0,1.690,0.00,-1.40,0.00,-0.10,0.00-7.68
1.71752,153.281,118.652,0,0.000,-0.013,0.021,0.026,0.013,-0.013,0.021,664.0,1,664.0,1.690,0.00,-1.40,0.00,-0.10,0.00-7.68
